"longitude","latitude","attack_type","location_description","nearest_country","eez_country","shore_distance","shore_longitude","shore_latitude","attack_description","vessel_name","vessel_type","vessel_status","data_source"
105.95,-6.0166667,"Boarding","Cigading, Indonesia","IDN","IDN",2.13313588584831,105.957041863,-5.99871184699992,NA,NA,NA,NA,"mappingpiracy"
107.2833,-2.85,"Boarding","Indonesia","IDN","IDN",7.62779540308536,107.341292226,-2.88685845099991,NA,"Channel Poterne",NA,"steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Tg. Priok, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Ken Leader",NA,"Anchored","mappingpiracy"
105.95,-6.0166667,"Attempted","Cigading, Indonesia","IDN","IDN",2.13313588584831,105.957041863,-5.99871184699992,NA,"Northern Ice",NA,"Anchored","mappingpiracy"
104.4074,1.3303,"Boarding","Off Horsburgh Lt. Hourse, South China Sea","IDN","MYS",14.1440796217471,104.399668816,1.20262278900009,NA,"Product Queen",NA,NA,"mappingpiracy"
105.95,-6.0166667,"Attempted","Cigading anchorage, Indonesia","IDN","IDN",2.13313588584831,105.957041863,-5.99871184699992,NA,"Anastassia",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Krabi Navee",NA,"Anchored","mappingpiracy"
106.0038,-5.9366667,"Boarding","Merak, Indonesia","IDN","IDN",2.21550975147967,105.997243686,-5.91773853999996,NA,"Sea Kap",NA,"Berthed","mappingpiracy"
104.4074,1.3303,"Boarding","Horsbourgh light house, Singapore","IDN","MYS",14.1440796217471,104.399668816,1.20262278900009,NA,"Maersk Virtue",NA,"Steaming","mappingpiracy"
105.1667,-5.4666667,"Boarding","Panjang, Indonesia","IDN","IDN",8.92725001874063,105.246348504,-5.47877369599991,NA,"Eva Maria",NA,NA,"mappingpiracy"
104.6,1.3833333,"Boarding","Singapore","IDN","IDN",17.6706962016524,104.575694207,1.22540924700007,NA,"Bugaz",NA,"Steaming","mappingpiracy"
104.5417,1.3666667,"Boarding","Singapore","IDN","IDN",16.0711683773761,104.575694207,1.22540924700007,NA,"North Sea Bellows",NA,NA,"mappingpiracy"
105.0167,2.7333333,"Attempted","South China Sea","IDN","IDN",77.1532301392869,105.696462436,2.87348053600005,NA,"Petro Ranger",NA,NA,"mappingpiracy"
105.3333,3.0166667,"Boarding","South China Sea","IDN","IDN",38.7564128948008,105.681895379,3.01146067900004,NA,"Michal",NA,NA,"mappingpiracy"
136.2091,-8.7763,"Hijacked","Arafura Sea, Indonesia","IDN","IDN",162.012260657846,137.638194207,-8.42587655999995,NA,"Atlanta 95",NA,"Steaming","mappingpiracy"
106.0038,-5.9366667,"Boarding","Merak, Indonesia","IDN","IDN",2.21550975147967,105.997243686,-5.91773853999996,NA,"Global Venture",NA,NA,"mappingpiracy"
106.27,4.63,"Boarding","South China Sea","IDN","IDN",139.556397175711,106.2920028,3.36815013200004,NA,"Theresa",NA,"Steaming","mappingpiracy"
106.0038,-5.9366667,"Boarding","Merak, Indonesia","IDN","IDN",2.21550975147967,105.997243686,-5.91773853999996,NA,"PM Alpha",NA,NA,"mappingpiracy"
105.6033,4.4535,"Attempted","Natuna, Indonesia","IDN","IDN",141.743877127542,106.270843946,3.36098867400005,NA,"Unspecified",NA,"Steaming","mappingpiracy"
106.0038,-5.9366667,"Boarding","Merak, Indonesia","IDN","IDN",2.21550975147967,105.997243686,-5.91773853999996,NA,"Petrobulk Racer",NA,NA,"mappingpiracy"
107.7167,-3.7833333,"Attempted","Gelasa Straits, Indonesia","IDN","IDN",60.7295965034251,107.631399026,-3.24086376599996,NA,"China Joy",NA,"Steaming","mappingpiracy"
105.3067,-5.4561667,"Attempted","Panjang, Indonesia","IDN","IDN",1.17482779806592,105.310720248,-5.46599700299993,NA,"Lissom",NA,NA,"mappingpiracy"
105.991,-5.9683333,"Boarded","Tanjung Geram, Indonesia","IDN","IDN",2.26047294933436,105.977305535,-5.98349374799994,NA,"Petrobulk Racer",NA,NA,"mappingpiracy"
105.9535,-6.0081667,"Boarded","Cigading, Indonesia","IDN","IDN",1.11669170030363,105.957041863,-5.99871184699992,NA,"Meridian Spica",NA,NA,"mappingpiracy"
121.3333,-6.2333333,"Attempted","Indonesia","IDN","IDN",87.4319316768325,120.552989129,-6.11012135199991,NA,"Paris Junior",NA,NA,"mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Xin Hua No.8",NA,"Anchored","mappingpiracy"
112.7235,-7.2038333,"Boarded","Surabaya Inner Harbour, Indonesia","IDN","IDN",1.9559885139787,112.7295028,-7.22047291499996,NA,"Bali Sea",NA,"Anchored","mappingpiracy"
108.5796,-6.7197,"Boarded","Off Cirebon, Indonesia","IDN","IDN",5.45065879427404,108.605479363,-6.76165129999993,NA,"Nam Dhien",NA,NA,"mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Zhen No.14",NA,"Anchored","mappingpiracy"
105.9922,-5.9531667,"Boarded","Cilegon Merak, Indonesia","IDN","IDN",3.73727989813835,105.977305535,-5.98349374799994,NA,"Multitank Calabria",NA,"Anchored","mappingpiracy"
105.35,3.8166667,"Hijacked","SCS","IDN","IDN",91.7510059655855,105.688731316,3.05996328300006,NA,"Petro Ranger",NA,"Steaming","mappingpiracy"
105.9193,-6.0418333,"Boarded","Anyer Anchorage, Indonesia","IDN","IDN",4.71237462504477,105.887868686,-6.07057057099991,NA,"Swift Tiger",NA,"Anchored","mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta Anchorage, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Kwangtung",NA,"Anchored","mappingpiracy"
112.6667,-7.1383333,"Boarded","Indonesia","IDN","IDN",0.922738339338496,112.658376498,-7.13762786299992,NA,"Calatagan",NA,"Anchored","mappingpiracy"
125.5833,-4.3166667,"Attempted","Indonesia","IDN","IDN",102.397941065321,126.203020844,-3.63099378799996,NA,"Orchid River",NA,"Steaming","mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Brigitte",NA,"Anchored","mappingpiracy"
104.61,-5.5816667,"Boarded","Teluk Semangka, Indonesia","IDN","IDN",8.84382277682684,104.533213738,-5.55982838299991,NA,"Chesapeake City",NA,"Anchored","mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Ping Shan",NA,"Anchored","mappingpiracy"
107.2667,-2.8833333,"Boarded","Indonesia","IDN","IDN",8.30226987616279,107.341292226,-2.88685845099991,NA,"Sea Legend",NA,"Steaming","mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Express",NA,"Anchored","mappingpiracy"
104.1667,1.1166667,"Hijacked","Batam, Indonesia","IDN","IDN",1.6972880467829,104.151703321,1.11945221600007,NA,"Fu Tai",NA,"Anchored","mappingpiracy"
117.5265,-0.1,"Attempted","Santan, Indonesia","IDN","IDN",3.97809612911995,117.507334832,-0.0696346979999589,NA,"British Admiral",NA,"Anchored","mappingpiracy"
103.4217,1.2216667,"Boarded","Indonesia","IDN","IDN",10.7102485375412,103.389821811,1.13027578300006,NA,"Paola II",NA,NA,"mappingpiracy"
98.62,4.6866667,"Attempted","Indonesia","IDN","IDN",47.9153467926237,98.2755639980001,4.42536041900007,NA,"Pacific Splendor",NA,"Steaming","mappingpiracy"
105.325,-5.5166667,"Boarded","Indonesia","IDN","IDN",5.8224254780847,105.310720248,-5.46599700299993,NA,"Mercury Star",NA,"Anchored","mappingpiracy"
99.4517,3.3695,"Hijacked","Kuala Tanjung, Indonesia","IDN","IDN",0.971515197815461,99.453868035,3.36098867400005,NA,"Tenyu",NA,"Steaming","mappingpiracy"
107.4085,-2.9,"Boarded","Island Mendenau, Indonesia","IDN","IDN",3.57483297670417,107.427989129,-2.92571379999993,NA,"Hanjin Busan",NA,NA,"mappingpiracy"
130.7,-8.95,"Attempted","Indonesia","IDN","IDN",66.6411264340953,130.763356967,-8.35076262799993,NA,"Prabhu Yuvika",NA,NA,"mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok, Jakarta, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Alam Gula",NA,"Berthed","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Asta Samudra",NA,"Anchored","mappingpiracy"
104.61,-5.5816667,"Boarded","Teluk Semangka, Indonesia","IDN","IDN",8.84382277682684,104.533213738,-5.55982838299991,NA,"Karimun",NA,"Anchored","mappingpiracy"
117.5265,-0.1,"Boarded","Santan, Indonesia","IDN","IDN",3.97809612911995,117.507334832,-0.0696346979999589,NA,"Bright Express",NA,"Anchored","mappingpiracy"
107.3,-3,"Boarded","Indonesia","IDN","IDN",12.890010611222,107.398453587,-2.93842794799991,NA,"Chikuma",NA,NA,"mappingpiracy"
107.24,-2.92,"Boarded","Indonesia","IDN","IDN",11.8427028817564,107.341292226,-2.88685845099991,NA,"Thor Marie",NA,NA,"mappingpiracy"
98.1833,4.7333333,"Attempted","Indonesia","IDN","IDN",22.4406017793946,98.007009311,4.63385651200008,NA,"Louisa",NA,"Steaming","mappingpiracy"
117.5265,-0.1,"Boarded","Santan, Indonesia","IDN","IDN",3.97809612911995,117.507334832,-0.0696346979999589,NA,"Lady Erika",NA,"Anchored","mappingpiracy"
117.5413,0.5366667,"Boarded","Tanjung Bara, Kalimantan, Indonesia","IDN","IDN",9.59945857516269,117.620371941,0.502020575000074,NA,"Star Polaris",NA,"Anchored","mappingpiracy"
123.7833,-8.2,"Boarded","Indonesia","IDN","IDN",1.58053288765165,123.78394616,-8.18572356599992,NA,"Lambert Maru",NA,"Steaming","mappingpiracy"
105.4067,-5.7033333,"Boarded","Indonesia","IDN","IDN",9.82880561744062,105.483571811,-5.65894947699991,NA,"Pernas Amang",NA,"Steaming","mappingpiracy"
117.5413,0.5366667,"Hijacked","Pulau Batam, Indonesia","IDN","IDN",9.59945857516269,117.620371941,0.502020575000074,NA,"Pulau Mas",NA,"Steaming","mappingpiracy"
117.5265,-0.1,"Boarded","Santan, Indonesia","IDN","IDN",3.97809612911995,117.507334832,-0.0696346979999589,NA,"Brilliance",NA,"Anchored","mappingpiracy"
117.5413,0.5366667,"Boarded","Tanjung Bara, Indonesia","IDN","IDN",9.59945857516269,117.620371941,0.502020575000074,NA,"Tien Shan",NA,"Anchored","mappingpiracy"
116.0855,1.3166667,"Boarded","Malaysia (Given coordinates specify a forested area on Kalimantan, Indonesia)","IDN","IDN",193.132071427045,117.620371941,0.502020575000074,NA,"Pernas Butane",NA,"Anchored","mappingpiracy"
117.75,0.5333333,"Boarded","Indonesia","IDN","IDN",9.06210135137608,117.6748153,0.56476471600007,NA,"Atlas",NA,"Anchored","mappingpiracy"
117.6,0.1666667,"Boarded","Bontang, Indonesia","IDN","IDN",9.66381914773581,117.517263217,0.140204169000071,NA,"Mundogas",NA,"Anchored","mappingpiracy"
105.289,-5.4791667,"Boarded","Indonesia","IDN","IDN",2.81324536738796,105.310720248,-5.46599700299993,NA,"Bonvoy 8",NA,"Anchored","mappingpiracy"
117.5413,0.5366667,"Boarded","Tanjung Bara, Indonesia","IDN","IDN",9.59945857516269,117.620371941,0.502020575000074,NA,"Docerio",NA,"Anchored","mappingpiracy"
106.8867,-6.0338333,"Boarded","Jakarta, Indonesia","IDN","IDN",9.34894650321485,106.837738477,-6.10271575299993,NA,"Leona",NA,"Anchored","mappingpiracy"
106.9025,-6.0976667,"Boarded","Tanjung Priok, Indonesia","IDN","IDN",7.19038121922267,106.837738477,-6.10271575299993,NA,"Zebu Express",NA,"Anchored","mappingpiracy"
107.3167,-3,"Attempted","Indonesia","IDN","IDN",11.3559878604316,107.398453587,-2.93842794799991,NA,"Patroclus",NA,"Steaming","mappingpiracy"
106.975,-3.0333333,"Boarded","Indonesia","IDN","IDN",9.01349235488503,106.895274285,-3.01848723799992,NA,"Rubin Stella",NA,"Steaming","mappingpiracy"
103.7167,1.0966667,"Boarded","Singapore Straits","IDN","IDN",17.0094788149391,103.844737175,1.01268138200004,NA,"Abdoun Discovery",NA,"Steaming","mappingpiracy"
117.5265,-0.1,"Boarded","Santan, Indonesia","IDN","IDN",3.97809612911995,117.507334832,-0.0696346979999589,NA,"Nivosa",NA,"Anchored","mappingpiracy"
119.8507,-0.7196667,"Boarded","Indonesia","IDN","IDN",0.516024808618453,119.854014519,-0.716403903999947,NA,"Khairpur Aqor",NA,"Anchored","mappingpiracy"
106.9667,-3.05,"Boarded","Indonesia","IDN","IDN",8.67098943730634,106.895274285,-3.01848723799992,NA,"Pacific Star",NA,"Steaming","mappingpiracy"
105.9535,-6.0081667,"Boarded","Cigading, Indonesia","IDN","IDN",1.11669170030363,105.957041863,-5.99871184699992,NA,"Santa Bahari",NA,"Anchored","mappingpiracy"
105.95,-6.0166667,"Boarding","Cigading, Indonesia","IDN","IDN",2.13313588584831,105.957041863,-5.99871184699992,NA,"Santa Bahari",NA,NA,"mappingpiracy"
104.035,1.2433333,"Attempted","Singapore Straits","IDN","IDN",6.14697240396205,104.030935092,1.18789297100005,NA,"Presnya",NA,"Anchored","mappingpiracy"
103.75,1.1166667,"Boarding","Singapore Straits","IDN","IDN",15.6009351400338,103.844737175,1.01268138200004,NA,"Jurong Begonia",NA,"Steaming","mappingpiracy"
103.5,1.05,"Boarding","Singapore Straits","IDN","IDN",7.54275843189302,103.440603061,1.01715729400007,NA,"Shoryu Emmy",NA,"Steaming","mappingpiracy"
105.4133,-5.7083333,"Boarding","Panjang, Indonesia","IDN","IDN",9.50899667635213,105.483571811,-5.65894947699991,NA,"Vira Bhum",NA,"Steaming","mappingpiracy"
103.6983,1.08,"Boarding","Philip Channel, Singapore Straits","IDN","IDN",17.8132011344603,103.8388778,1.00299713700008,NA,"Chaumont",NA,"Steaming","mappingpiracy"
103.695,1.06,"Boarding","Singapore Straits","IDN","IDN",17.209627611992,103.8388778,1.00299713700008,NA,"Akmala",NA,"Steaming","mappingpiracy"
106.983,-2.967,"Boarding","Selat Laplia, Around Selasa, Gelasa, Indonesia","IDN","IDN",7.68962924477299,106.915700717,-2.95094166499996,NA,"Falcon",NA,"Steaming","mappingpiracy"
118.0833,-3.4166667,"Attempted","Indonesia","IDN","IDN",83.2875959617965,118.781993035,-3.14430103999996,NA,"Energy Pegasus",NA,"Steaming","mappingpiracy"
117.15,-0.5265,"Boarding","Muara Jawa, Samarinda, Indonesia","IDN","IDN",32.4393579694505,117.441416863,-0.525160414999959,NA,"Apollo Delapan",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Stolt Efficiency",NA,"Anchored","mappingpiracy"
107.31,-3.0333333,"Attempted","Indonesia","IDN","IDN",14.381456533579,107.398453587,-2.93842794799991,NA,"Ya Samadu",NA,"Steaming","mappingpiracy"
112.7467,-7.1885,"Boarding","Surabaya Anchorage, Indonesia","IDN","IDN",1.85210183144935,112.7451278,-7.20517343499995,NA,"Alaska Rainbow",NA,"Anchored","mappingpiracy"
117.15,-0.5265,"Boarding","Samarinda, Indonesia","IDN","IDN",32.4393579694505,117.441416863,-0.525160414999959,NA,"Southern Venture",NA,"Anchored","mappingpiracy"
104,1.2366667,"Boarding","Singapore Straits","IDN","IDN",6.39841010542124,104.030935092,1.18789297100005,NA,"Fiona",NA,"Steaming","mappingpiracy"
117.29,-2.0666667,"Boarding","Samarinda, Indonesia","IDN","IDN",77.4312603053312,116.605479363,-2.19361744599996,NA,"Maersk Teluk",NA,"Anchored","mappingpiracy"
105.1417,-6.44,"Attempted","Indonesia","IDN","IDN",12.978135002255,105.188487175,-6.54762135199991,NA,"Fortune",NA,"Steaming","mappingpiracy"
106.975,-3,"Boarding","Gasper Straits, Indonesia","IDN","IDN",8.53736072116101,106.915700717,-2.95094166499996,NA,"Batu Licin",NA,"Steaming","mappingpiracy"
117.15,-0.5265,"Boarding","Samarinda, Indonesia","IDN","IDN",32.4393579694505,117.441416863,-0.525160414999959,NA,"Ivory Bay",NA,"Anchored","mappingpiracy"
105.1667,-5.5,"Boarding","Tarahan, Indonesia","IDN","IDN",8.57688301684986,105.20215905,-5.56894296699994,NA,"Mihalis P",NA,"Anchored","mappingpiracy"
117.2833,-1,"Boarding","Indonesia","IDN","IDN",9.92311807982744,117.235118035,-0.924493096999925,NA,"Luna Azul",NA,"Anchored","mappingpiracy"
105.1667,-5.5,"Boarding","Tarahan, Indonesia","IDN","IDN",8.57688301684986,105.20215905,-5.56894296699994,NA,"Mihalis P",NA,"Anchored","mappingpiracy"
107.5494,-2.7803,"Boarding","Sunda Straits, Indonesia","IDN","IDN",5.03078636170479,107.594248894,-2.78630950299993,NA,"Mihalis P",NA,"Steaming","mappingpiracy"
105.15,-2.1916667,"Boarding","Bangka Straits, Indonesia","IDN","IDN",12.3496598302489,105.14747155,-2.08001067499993,NA,"Rahah",NA,"Steaming","mappingpiracy"
104.16,1.2616667,"Attempted","Singapore Straits","IDN","IDN",9.58612680141924,104.12769616,1.18130117400005,NA,"Gerdt Oldendorff",NA,"Steaming","mappingpiracy"
101.45,1.6766667,"Boarding","Dumai, Indonesia","IDN","IDN",4.42268357679209,101.427012566,1.70929596600007,NA,"Sinfa",NA,"Berthed","mappingpiracy"
106.9667,-2.9333333,"Boarding","4NM East of Lepar Island, Indonesia","IDN","IDN",5.99479364511015,106.915700717,-2.95094166499996,NA,"Rathrowan",NA,"Steaming","mappingpiracy"
117.2833,-1,"Boarding","Samarinda, Indonesia","IDN","IDN",9.92311807982744,117.235118035,-0.924493096999925,NA,"Atlas",NA,"Anchored","mappingpiracy"
105.7564,-2.508,"Boarding","Bangka Straits, Indonesia","IDN","IDN",14.8534499380821,105.828786655,-2.39511484199994,NA,"Sidrela",NA,"Steaming","mappingpiracy"
117.6403,0.5366667,"Boarding","Tg. Bara, Indonesia","IDN","IDN",4.42686920363283,117.620371941,0.502020575000074,NA,"Peoria",NA,"Anchored","mappingpiracy"
109.6317,-5.3666667,"Attempted","Indonesia","IDN","IDN",102.093616760184,110.42066491,-5.84368254999993,NA,"Sidrela",NA,"Steaming","mappingpiracy"
115.9833,-4.0333333,"Boarding","Pulau Laut, Indonesia","IDN","IDN",7.56326261915418,116.050140821,-4.02019622199992,NA,"Eastern Queen",NA,"Anchored","mappingpiracy"
105.6583,-2.4,"Attempted","Indonesia","IDN","IDN",3.30608958712478,105.633311394,-2.41619231599992,NA,"Pac Bali",NA,"Steaming","mappingpiracy"
117.538,0.0248333,"Attempted","Tg. Meranggas Bontang, Indonesia","IDN","IDN",2.55101566462184,117.516856316,0.0159365910000702,NA,"Sunny Ocean",NA,"Anchored","mappingpiracy"
119.9333,-0.7833333,"Attempted","Santan, Indonesia","IDN","IDN",7.37857236515171,119.867198113,-0.78834400799991,NA,"Oriental Gas",NA,"Steaming","mappingpiracy"
116.7932,-1.25,"Boarding","Balikpapan, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"Pacific Venture",NA,"Anchored","mappingpiracy"
106.875,-6.0886667,"Boarding","Jakarta Outer Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Arisbe",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan roads, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Gloria 1",NA,"Anchored","mappingpiracy"
108.9833,2.8666667,"Attempted","Indonesia","IDN","IDN",10.67508623614,108.88965905,2.88800690300008,NA,"Jet Tanker",NA,"Steaming","mappingpiracy"
117.6403,0.5366667,"Boarding","Tg. Bara, Indonesia","IDN","IDN",4.42686920363283,117.620371941,0.502020575000074,NA,"Tien Shan",NA,"Anchored","mappingpiracy"
106.1833,-2.95,"Attempted","Indonesia","IDN","IDN",13.8088906069541,106.302012566,-2.91326262799993,NA,"Pac Bali",NA,"Steaming","mappingpiracy"
107.2883,-2.83,"Boarding","Indonesia","IDN","IDN",8.35021095230912,107.348488173,-2.87516749299994,NA,"Sinar Toba",NA,"Steaming","mappingpiracy"
98.78,3.9366667,"Boarding","Belawan, Indonesia","IDN","IDN",11.1559695194788,98.7002687980001,3.87530434500007,NA,"Quixada",NA,"Anchored","mappingpiracy"
117.15,-0.5265,"Boarding","Samarinda, Indonesia","IDN","IDN",32.4393579694505,117.441416863,-0.525160414999959,NA,"Princess Seiko",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Rose",NA,"Anchored","mappingpiracy"
116.66,-1.6916667,"Boarding","Adang Bay, E. Kalimantan, Indonesia","IDN","IDN",14.814038467592,116.55746504,-1.60621510199991,NA,"Magnus Stove",NA,"Anchored","mappingpiracy"
98.7667,3.9166667,"Boarding","Belawan, Indonesia","IDN","IDN",8.68080655892124,98.7002687980001,3.87530434500007,NA,"Bunga Melati Dua",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"MCC Vantage",NA,"Anchored","mappingpiracy"
104.1667,-0.7166667,"Boarding","Berhala Straits, Indonesia","IDN","IDN",21.961180353921,104.356293165,-0.661716403999947,NA,"Enam Enam Kadepe",NA,"Steaming","mappingpiracy"
107.25,-2.6667,"Boarding","Gelasa Straits, Indonesia","IDN","IDN",25.5206312957779,107.348488173,-2.87516749299994,NA,"Ginger",NA,"Steaming","mappingpiracy"
106.875,-6.0886667,"Boarding","Djakarta Anchorage, Indonesia","IDN","IDN",4.4075418078632,106.837738477,-6.10271575299993,NA,"Uni-Obtain",NA,"Anchored","mappingpiracy"
116.7932,-1.25,"Boarding","Balikpapan, Indonesia","IDN","IDN",0.27769718140065,116.790863477,-1.24911874799994,NA,"SC Horizon",NA,"Anchored","mappingpiracy"
98.6767,3.7766667,"Boarding","Belawan, Indonesia","IDN","IDN",4.81519041886713,98.710622592,3.80377838700008,NA,"Ayia Markella",NA,"Anchored","mappingpiracy"
